A,B,C,D,E,F,Z
8.063026979,7.108648721,8.229208665,1.979195419,2.388659649,0.264484792,1
9.839822314,5.70879919,9.795026881,9.067993379,4.019014915,4.279066964,6
8.987289119,0.264287149,3.059106674,5.28853926,7.208052102,9.831462039,4
8.414154807,5.559080874,1.000847068,4.640053337,4.679016515,8.756792265,3
9.694244034,1.240237913,8.065099814,6.217397452,5.794631201,4.95014838,6
1.692237398,7.300120774,9.711788708,8.380889094,7.744738184,8.479866445,6
8.175993176,0.187024938,7.451393393,4.611563294,7.154007983,6.731941479,3
4.93789515,7.85112248,4.266470137,2.283663086,1.665135912,3.427478174,1
8.784530565,7.775842409,5.802473687,2.444662864,0.49143904,6.832707554,1
6.660419551,4.735863815,6.213474085,7.662537923,1.142410454,4.55670413,6
8.67644704,3.008171627,8.990777216,8.579012356,6.078036371,2.550812043,6
5.658510056,6.325921125,3.626402946,6.849534363,6.146285031,6.366548935,6
2.994284109,0.317111196,3.088305133,8.008432134,3.205613241,7.554246686,6
9.65957692,3.956491457,3.683358255,5.916542084,3.583175619,4.272329901,6
0.723515953,0.036737972,0.728823663,4.356727176,6.927929488,2.24446921,3
2.400501519,8.625602412,3.067064793,1.702264121,5.413971454,6.399845022,1
7.080526964,2.912068857,8.390185509,1.501655128,2.537136674,7.825870237,1
4.55321858,0.192675098,4.694163324,6.392750655,3.553684471,0.094898827,6
5.249837083,2.364220221,0.786831935,2.13513236,7.444571411,0.516741496,1
8.376071217,6.358055279,1.805912655,2.289562966,0.911353789,7.303297397,1
4.141080616,6.4384407,9.743019411,7.640822062,5.688342668,0.784491411,6
3.527395144,5.270038964,9.658136729,7.489635334,2.517591852,4.550048862,6
8.290632521,9.400561374,9.995152206,6.857109598,0.712287636,4.849430269,6
3.583766625,9.026067395,4.095352428,4.772495233,6.194334618,2.040432377,4
4.854705441,0.143201467,9.54720142,0.118060513,4.198513385,0.353718196,1
8.402231966,1.763562369,1.887634948,9.567695591,6.384046138,0.322079687,6
6.67062671,7.037696625,6.914598082,2.170510224,7.69594194,9.369379766,1
8.277184996,1.260619497,3.165452565,6.777556298,9.498402359,8.375085252,6
0.893378367,4.59680396,5.525539979,8.252435327,3.766853684,2.016422618,6
0.00852173,3.828548569,0.466485915,7.459754541,9.406284517,5.028388975,6
8.530741806,5.344803247,3.898769639,5.863282699,7.820979799,1.889012055,6
7.33178439,1.874795857,4.199831063,4.177411339,1.010854634,5.212726163,2
3.815451546,9.472600808,9.10490989,0.971883104,8.683379378,4.581963628,1
1.965995286,3.051366053,1.074286114,4.198861318,3.101138754,2.51648583,2
9.959452747,8.387048836,3.712665107,8.732971437,7.384721203,6.855030484,6
0.356858292,8.461091033,1.173443761,0.245661211,6.526636658,1.927236815,1
6.847402515,8.057541257,7.637766689,7.920425466,1.938178063,1.050623313,6
8.626891655,5.674735176,1.524888807,3.861904375,3.781662131,4.388142171,2
5.074172548,5.006262202,7.076559564,9.070081695,0.773652194,4.356833234,6
9.533612581,8.454330221,6.024976108,3.240654746,5.271623497,4.112607311,2
9.769279963,5.342421228,3.101517101,7.386232748,2.482577012,8.97657081,6
4.766218226,4.749816272,6.343704424,5.624267274,9.282179106,2.179083186,5
7.511734629,5.196183415,3.646840325,0.529040903,1.319881336,2.303490128,1
1.953281306,6.277644514,0.575708975,3.813614162,8.215660254,9.609057821,2
5.860907158,9.906856712,1.405267658,8.250391771,9.782026073,9.323539907,6
7.337627035,5.198575084,6.751778045,0.846257048,4.738271356,9.561269474,1
9.136861129,1.190535167,1.318192184,7.61397174,7.525924477,1.156119837,6
3.185998951,4.693319176,2.021310897,4.861592884,0.753661829,7.226662405,3
0.596375491,3.078206839,7.54720719,5.201919014,3.56165105,4.253776659,4
5.686353293,5.415774703,1.35261274,4.928375934,5.714396615,3.545140612,4
9.099569482,2.697955399,2.925583966,7.38556807,5.807179494,9.616720526,6
7.84524735,5.120783725,6.050049166,7.784544166,5.417527099,1.157952685,6
0.053049061,5.821794561,2.159798545,9.180363681,1.288578868,3.167702666,6
4.794369755,7.576766845,2.453774267,4.253274942,1.190897874,5.801636767,3
4.348475562,2.167280968,2.037711613,9.221682114,8.147694044,9.978695137,6
8.745632599,2.500481524,9.369147791,3.426971062,6.110596436,6.925988321,2
2.816529924,4.878400906,0.544483125,0.871464682,0.343325304,4.622267834,1
9.856089895,1.845139934,1.297013026,0.144865667,7.913445527,9.225606888,1
5.805793255,1.316328506,9.258944575,0.721599131,7.470725751,8.32130224,1
1.4447508,0.351596276,7.262609329,7.600527131,7.024221954,4.923508428,6
9.643006115,0.932478454,0.234108871,3.193959635,9.088158699,7.543510302,2
6.308333092,2.508632523,2.752075049,4.541703185,1.683647871,9.464037489,3
9.723013742,6.969783058,9.187489704,1.021888126,8.900313311,8.515956533,1
7.858348335,9.481433512,1.707277028,9.565234685,2.320830534,0.427122795,6
1.136074122,0.354860387,3.868982692,1.983200295,7.183028697,7.897884519,1
8.594714755,8.681185666,3.444692347,8.703379121,4.502146571,2.144520213,6
9.208853321,3.906162645,8.708100568,7.271179687,4.421854445,5.461843356,6
2.716324373,9.267469049,4.622450791,1.433085689,5.11331746,4.78304628,1
9.110140989,0.362365256,0.779846536,0.518441591,7.240218532,9.208104671,1
9.196477846,8.07466941,0.879303862,5.83635634,7.558039933,3.114990503,6
8.007354436,0.03268228,6.717918971,9.475393249,3.201318293,0.094107145,6
9.366336354,4.378969185,6.914852923,6.50263983,4.207031617,8.546358077,6
4.18987515,0.820175847,9.907319216,9.24314685,7.577983828,4.020146455,6
0.445447733,8.866924094,8.65308421,4.738029838,9.385383896,4.48081608,4
7.383122119,6.36123708,9.699821692,7.932103816,1.7341308,5.69301065,6
9.164160414,2.819145897,9.965022314,2.78801711,4.767323977,3.988532766,1
5.606915241,9.946515586,4.251622728,6.689205248,2.587580802,3.110015116,6
4.154241086,4.283291298,0.179301122,0.668411005,2.35235852,0.983685533,1
2.359589112,7.386669962,4.068408485,7.591684276,9.489098812,6.299935201,6
2.857797368,1.767951232,2.179422194,9.127611359,2.103223736,5.054426217,6
0.527591781,9.724788272,4.431336686,3.493179278,7.543568759,9.141977873,2
5.599729276,6.650231427,2.382637186,5.847859697,5.087245074,0.04580486,6
7.637924894,4.052791422,1.376086939,6.739798876,4.85271663,0.434849555,6
7.392843519,1.767413895,1.642420783,2.367244953,5.310338801,4.565198738,1
6.320031542,1.97198919,9.336269194,3.17283323,7.759690637,4.708231882,2
8.643727819,5.029908927,7.314000332,6.615193378,4.359013403,5.453188769,6
8.787901351,5.84483869,5.839258895,8.398737971,2.016460748,8.635648917,6
9.428524553,0.338631122,6.995368335,2.433064321,4.130621542,3.644846852,1
2.38318266,2.731484348,9.010315322,2.650926658,5.13637339,3.778342275,1
1.117066742,3.181508857,8.391163603,8.579680721,5.585521808,1.394978529,6
9.953520337,6.856523041,3.741576808,8.896911431,7.799351883,9.983071049,6
1.653733623,3.066627789,0.660847084,0.414648175,3.648476857,2.500535967,1
1.955399217,4.255285725,3.088090198,3.451179797,2.138892193,8.618674828,2
9.640671182,5.316602815,0.792968068,6.816625606,3.090522533,4.05749735,6
9.196490926,8.89968025,0.196045228,2.016507077,1.528582308,7.064405453,1
7.230372848,1.060349475,0.747976058,6.886126603,8.860433008,3.073037586,6
5.087192339,6.814021794,9.114141045,7.214662566,4.866789892,5.60487975,6
3.031327567,8.922186266,4.703935678,8.20668228,0.965662056,2.731044527,6
4.570401584,6.092384262,1.059642617,7.782791029,7.201875669,9.205056196,6
5.172134381,6.189252714,5.774849905,7.672890533,3.229735197,3.988339194,6
8.684866784,3.307299273,7.663082677,4.380413437,7.586427637,7.724786429,3
7.158304746,1.039996758,3.622372493,0.248012198,0.883250688,1.5967024,0
4.917658531,6.150589732,8.772697432,6.951341365,3.599644371,3.35174015,6
7.792106188,8.393107835,9.882917077,3.128502172,3.981011418,5.001414024,2
6.395009417,3.889413359,0.302541996,3.759424476,7.668213681,1.504665146,2
4.644007447,6.396168449,8.592939514,0.770861875,8.863053679,0.234503451,1
0.088096824,3.593783683,1.173351037,5.216714122,7.328705184,0.216122149,4
6.978223353,4.184835266,2.1876485,0.943377235,2.89293694,6.687794049,1
4.879442361,9.155224255,8.48134775,0.209226099,8.26680186,4.841204009,1
3.516713309,8.082790973,4.11418539,7.545562004,7.80453098,7.271309936,6
5.866819738,8.947215752,8.053019934,9.424969134,9.717099173,0.061135471,6
8.610505765,0.437470589,8.564349735,2.882875659,6.999628796,5.990261274,1
0.805731707,5.297237046,5.183264863,6.897618132,0.645312315,2.579579301,6
1.412628117,3.278707416,3.384934675,3.399726576,0.585126251,3.501237825,2
0.591138623,6.811916473,4.995988561,4.490613347,0.195871426,3.225175344,3
2.8495649,9.040696766,6.213644341,9.691237572,0.986755888,1.178119273,6
9.175550693,3.529659236,2.033730669,8.750641828,9.708516591,6.177441734,6
9.333918656,1.928820328,2.423297368,6.886584601,7.160177881,8.751309376,6
3.619965568,7.0099484,4.577478066,0.704094661,8.828448657,6.642051506,1
9.053199968,1.960323708,8.486957144,5.111794903,0.496561996,1.118971075,4
9.837818355,4.574947361,3.420798577,8.743116566,3.691307198,1.375047045,6
0.530950344,1.023967245,6.415194261,6.967363283,7.081822885,0.380173775,6
2.054430193,3.121516675,3.466493595,1.509428872,2.633592442,0.623762167,1
5.319546087,8.265644055,3.954359084,8.352518102,0.272762484,7.918054295,6
1.342674987,6.385948451,0.61970381,6.215797775,1.720465842,5.224774387,6
0.218435012,7.542334093,3.629268614,1.823338751,7.515249352,9.922322537,1
8.800770337,9.735605131,0.03894391,3.445658014,5.239653481,5.670574354,2
4.928480662,8.511039968,6.241281933,1.62029584,8.783377093,3.632961765,1
8.216885334,2.940480122,2.719530335,9.754077215,7.806919426,2.40978057,6
2.301420456,2.950950369,2.329010817,7.891145715,2.21551394,1.783692646,6
9.797309641,1.132146496,1.365303897,0.895101287,2.87151769,0.038296918,1
7.31225297,7.758059745,2.441853333,0.411882604,6.628566085,6.114095831,1
7.022771877,7.572224403,8.493530342,0.799100989,2.3155398,9.862840552,1
4.445079114,4.095603288,7.309315752,2.359316954,5.329452553,7.675206741,1
9.899776891,8.655745109,5.422974207,3.564872587,4.272416376,5.571396434,2
7.847198746,3.571137005,4.621580847,9.091121994,1.360225942,1.70319655,6
6.796639618,0.137190475,7.986740145,4.142230511,1.714737691,3.543694677,2
9.863602553,1.256516205,5.752353751,4.053663543,4.420253656,8.209644308,2
6.901283635,1.536918922,3.996779726,6.480826024,7.352187932,0.311117875,6
4.157818856,7.738381982,7.770514281,6.531464403,1.586775518,5.602850923,6
1.054602818,1.798577825,1.028581903,2.268637648,1.678856795,0.552305321,1
4.365610972,8.252798462,0.224552341,1.65394526,6.512783762,2.707526828,1
9.999996317,4.804615548,3.385409357,1.59536545,9.370847683,1.616749981,1
3.49203378,1.86974588,6.572473885,5.871944209,3.293150774,6.656320972,6
2.207333284,8.292044839,5.06095852,3.354249156,9.36492975,4.234137269,2
5.427594918,2.057927728,5.061561915,7.131310587,7.952265311,8.427168926,6
3.423890189,4.959454866,9.922005509,5.42765868,9.037741348,6.975426442,5
7.825061882,1.966269659,7.736259005,6.41312212,9.83061378,6.416059337,6
8.949034601,6.660401497,3.507979996,3.734700867,4.12776563,2.590612783,2
2.279499383,7.803791956,1.653106042,0.365970975,5.718442154,9.22828269,1
1.103662125,4.650074025,1.7619439,7.412533432,2.323245897,0.248681229,6
0.386424535,8.538775595,4.543995414,2.218406411,2.55685846,9.484920916,1
2.39313476,6.041780785,7.488781001,8.864841732,2.317663266,7.564752965,6
6.412353822,0.526459896,3.170053487,5.775539415,9.457165796,8.258545279,6
4.765655445,6.575546138,5.900062193,6.401936114,8.610163158,7.480171153,6
1.764900146,3.672348975,7.654997923,1.292476442,3.375139847,9.641589076,1
6.411984702,8.52160881,1.269984532,1.467558915,6.564005671,3.038867163,1
7.314393674,8.284405036,4.641045062,8.854995255,8.325674673,9.661424491,6
7.468743719,0.480127288,0.29796366,3.070103501,2.145624101,3.680937848,1
3.611267693,8.626107557,3.067187656,7.189258871,0.429973952,9.547040393,6
8.344408796,1.723811967,1.627561238,9.051960841,3.473054612,0.490942332,6
3.408826709,1.078076417,0.129204178,9.804303211,8.5970104,2.314394842,6
9.333676631,8.811394941,6.015694835,0.427881851,5.366930819,2.988377171,1
5.688076671,0.53524888,0.013018746,5.462627819,1.932440183,3.249812372,5
9.961333158,0.840522228,2.765144771,2.878725988,4.302182261,1.018254096,1
6.935427411,7.102194846,7.369164406,3.462645031,7.740654815,4.091603514,2
7.785216042,1.512312366,4.725628855,9.606992679,7.463699766,7.678427616,6
1.295677159,8.4331772,5.943069735,2.344611655,2.477773237,9.256227457,1
4.636027217,1.376988901,8.573238373,6.727580781,4.506522778,0.582706332,6
5.093877567,2.85700178,8.256811516,6.798860631,5.642440833,3.7154516,6
1.408999859,1.338167838,4.634358561,3.411339208,6.323560391,2.686031812,2
9.466610282,6.177069191,9.808830324,7.247823862,5.640681223,8.572970742,6
3.500944801,1.319668488,2.872479857,8.748980853,0.133584626,6.105501906,6
1.44119343,0.919340406,2.888579387,9.84835109,2.939655981,9.369477855,6
8.335099877,7.877334175,3.093765244,7.11880292,9.52517918,6.232942038,6
4.189235123,2.543243345,4.114118145,2.094351784,7.73300172,9.988815511,1
5.365776844,2.609521041,0.632441192,1.827597104,1.248947465,5.075226142,1
3.443972453,8.923722949,6.452554718,6.794026198,5.985070313,4.377736685,6
4.616770046,6.680869978,4.839143453,2.687322981,3.674356264,1.875150699,1
7.122093227,3.839691986,1.923805506,2.463205417,7.266670494,0.593792375,1
3.416646514,7.882185741,5.636091862,1.543227505,7.075720241,6.891036956,1
6.902196917,0.880432348,6.898828517,4.209078876,1.490736059,9.571156589,2
5.734861461,3.356445046,6.698971646,7.217496117,9.952121327,5.413080113,6
9.16465299,4.384415201,9.898017992,0.824105218,3.576228059,2.898665821,1
4.794993712,2.104016644,8.157505155,6.382542557,8.295563039,7.260705365,6
7.338014116,4.184956667,1.618538155,4.735975092,0.92138699,3.882035235,3
7.150309014,4.262940534,1.791238768,3.962741403,6.799224717,2.365558171,2
3.766060763,7.389851537,5.446642212,3.133565673,7.72376861,5.095025732,2
3.317507329,9.419406401,6.50256668,3.261804483,4.701983988,8.805334015,2
1.780639745,6.398400468,2.336316985,3.612043462,6.588063943,8.446405627,2
0.760340131,9.299284528,6.070582385,7.516104102,3.476993114,1.41508173,6
5.955272535,0.480851078,4.422553972,4.524973786,3.158910151,0.07543159,3
7.058107129,6.699769187,3.530424639,9.33023129,8.977301788,2.879510947,6
1.080500344,7.142749314,8.299424399,6.158949019,4.764168802,8.416949632,6
1.957772113,5.579269925,2.625291899,0.438708042,7.874446229,4.250603812,1
9.522925299,6.491703205,9.816261023,3.391128903,0.126118476,2.880349856,2
9.507349513,9.042837621,2.817853668,0.149600361,2.446687671,5.74962197,1
7.548020454,5.954407498,1.010225714,1.80935763,3.344786838,8.041163995,1
4.139296054,9.231812158,9.084047769,8.042415582,6.946612106,9.873184774,6
4.02465687,1.14822458,3.190064732,9.280102493,4.641992246,1.281245166,6
5.522019219,7.151272815,2.990306975,7.268068987,9.253652854,1.413013775,6
5.91322914,3.464867323,1.477700474,2.435879783,2.66503775,6.206424031,1
7.415416453,6.664575361,0.654766101,7.250456892,2.86225764,8.667034215,6
0.490324976,6.387569004,4.713574383,3.096672603,8.336081549,5.868206725,2
4.071129529,7.103865185,1.656387101,5.947103561,7.39327866,7.845314706,6
3.890442798,5.224724939,0.813554979,8.709192173,1.000896174,7.573999106,6
6.134230141,8.257543342,3.030050868,1.923013362,9.042400364,0.030688871,1
1.544217524,9.670692397,1.96665338,0.66913088,1.955451272,2.14669065,1
6.973750927,0.591880186,3.819744666,4.483043616,3.343706047,7.677580489,3
0.591342674,0.255342133,6.087785323,9.448240009,8.386120778,5.488670044,6
9.44102702,2.996607463,7.28680487,7.187858278,1.430171016,2.846154845,6
6.242266459,9.01419638,3.445556628,9.524127957,8.222059554,4.443857018,6
2.162276053,0.560787929,6.953356795,1.981967119,4.603860991,6.7868456,1
0.038293949,9.872225358,7.648872185,0.794465954,9.595143295,5.291170632,2
3.06721406,8.923079409,7.146732112,2.276143979,8.528116679,3.574221664,2
9.666414744,7.731199525,9.992962094,5.226732332,5.495351701,6.311601987,4
1.496007578,3.13326655,6.027731857,9.084921622,9.279089051,4.061058478,6
2.490347823,5.649118125,9.056043071,0.88456517,2.296575137,2.466793962,1
1.38626961,6.946572501,3.242813817,5.990458409,7.925997622,8.363562747,6
8.443695694,0.84698712,9.825037556,8.2676246,1.586358649,8.226568086,6
3.396573041,9.961406328,1.978844102,1.529581353,3.712010915,3.186045544,1
1.886899003,4.411964506,1.431789129,6.082520935,3.458584921,3.208324236,6
6.940570745,1.212701524,4.487024172,7.938525568,2.069285912,2.937396169,6
6.593743463,9.997193872,7.692575513,0.09725744,3.470279358,9.083312107,1
5.810331755,6.783951636,0.309577597,2.824235359,3.79320945,9.753471301,1
1.135933353,7.046085962,3.655267822,8.023099472,1.817732539,0.518621994,6
6.174869637,0.811426198,9.756645322,2.208034046,3.958138121,0.43414577,1
1.379181742,2.601306839,3.112912606,8.617339606,6.903290121,4.089927873,6
7.955901092,4.000474148,3.672443942,3.33192782,6.38587445,9.743659567,2
0.859758435,1.914385255,6.641733136,8.245344865,1.48822902,0.864528613,6
1.351644355,4.821118866,6.453428476,1.091638384,6.653024178,3.317295884,1
8.121441261,4.692304463,4.059948576,4.753658357,7.074169997,7.609430954,3
4.60402317,1.90344502,3.262210434,7.922669632,3.821470275,2.615964082,6
1.216686302,9.289493174,9.891252264,0.833919614,7.85326651,6.921868998,1
2.907299568,5.029017007,9.30624795,0.442549202,5.266998265,6.637329989,1
3.302030324,3.150352546,1.749907954,2.159689057,5.105801799,5.308328281,1
4.893353371,5.382077216,3.937405637,7.434980039,8.273388194,6.289210523,6
5.635621531,0.971923928,5.169797823,1.624871382,8.869071258,4.825462168,1
1.768666965,2.269398152,5.79920609,6.278486791,5.071217207,9.57341548,6
3.869016297,7.075557015,5.292921482,9.05582728,1.835844993,8.148031523,6
5.904398272,6.521537268,5.339552444,4.754604714,4.452517447,8.860536506,3
5.078985983,5.455044182,8.665957051,8.507887406,6.619394683,9.690667043,6
0.366376377,8.131034106,2.456724796,0.50222347,4.801125853,7.054324858,1
9.385602217,4.161348451,6.946106693,5.870639498,0.933956473,2.762344746,6
3.251342587,1.256407057,5.237081091,7.509180164,6.277019785,6.77856705,6
0.754337089,7.226287336,7.995904817,9.760376946,2.030921083,0.744726822,6
